2021-11-07 16:38:13.9135|INFO|Logger|----------------------
2021-11-07 16:38:13.9135|INFO|Logger|Executing run #15
2021-11-07 16:38:13.9256|INFO|Logger|Chosen color for player: White
2021-11-07 16:38:14.1555|INFO|Logger|<- move E8
2021-11-07 16:38:14.2408|INFO|Logger|-> move E2
2021-11-07 16:38:14.2408|INFO|Logger|<- move E7
2021-11-07 16:38:14.3237|INFO|Logger|-> move E3
2021-11-07 16:38:14.3237|INFO|Logger|<- move E6
2021-11-07 16:38:14.4091|INFO|Logger|-> move E4
2021-11-07 16:38:14.4091|INFO|Logger|<- wall X8h
2021-11-07 16:38:14.4925|INFO|Logger|-> move E5
2021-11-07 16:38:14.4925|INFO|Logger|<- jump E4
2021-11-07 16:38:14.5673|INFO|Logger|-> move E6
2021-11-07 16:38:14.5673|INFO|Logger|<- move E3
2021-11-07 16:38:14.6307|INFO|Logger|-> wall W3h
2021-11-07 16:38:14.6307|INFO|Logger|<- move E2
2021-11-07 16:38:14.6750|INFO|Logger|-> move E7
2021-11-07 16:38:14.6750|INFO|Logger|<- move E1
2021-11-07 16:38:14.6750|INFO|Logger|Killing client process...
2021-11-07 16:38:14.6750|INFO|Logger|Win 
2021-11-07 16:38:14.6750|INFO|Logger|----------------------
2021-11-07 16:38:14.6750|INFO|Logger|Executing run #16
2021-11-07 16:38:14.6750|INFO|Logger|Chosen color for player: Black
2021-11-07 16:38:14.7780|INFO|Logger|-> move E8
2021-11-07 16:38:14.9155|INFO|Logger|<- move E2
2021-11-07 16:38:14.9988|INFO|Logger|-> move E7
2021-11-07 16:38:14.9988|INFO|Logger|<- move E3
2021-11-07 16:38:15.0860|INFO|Logger|-> move E6
2021-11-07 16:38:15.0860|INFO|Logger|<- move E4
2021-11-07 16:38:15.1691|INFO|Logger|-> move E5
2021-11-07 16:38:15.1691|INFO|Logger|<- jump E6
2021-11-07 16:38:15.2461|INFO|Logger|-> move E4
2021-11-07 16:38:15.2461|INFO|Logger|<- move E7
2021-11-07 16:38:15.3100|INFO|Logger|-> wall W4h
2021-11-07 16:38:15.3100|INFO|Logger|<- move E8
2021-11-07 16:38:15.3585|INFO|Logger|-> wall V3h
2021-11-07 16:38:15.3594|INFO|Logger|<- move E9
2021-11-07 16:38:15.3594|INFO|Logger|Killing client process...
2021-11-07 16:38:15.3594|INFO|Logger|Win 
2021-11-07 16:38:15.3594|INFO|Logger|----------------------
2021-11-07 16:38:15.3594|INFO|Logger|Executing run #17
2021-11-07 16:38:15.3594|INFO|Logger|Chosen color for player: White
2021-11-07 16:38:15.5992|INFO|Logger|<- move E8
2021-11-07 16:38:15.6875|INFO|Logger|-> move E2
2021-11-07 16:38:15.6875|INFO|Logger|<- move E7
2021-11-07 16:38:15.7763|INFO|Logger|-> move E3
2021-11-07 16:38:15.7763|INFO|Logger|<- move E6
2021-11-07 16:38:15.8643|INFO|Logger|-> move E4
2021-11-07 16:38:15.8643|INFO|Logger|<- wall U8h
2021-11-07 16:38:15.9484|INFO|Logger|-> move E5
2021-11-07 16:38:15.9484|INFO|Logger|<- jump E4
2021-11-07 16:38:16.0280|INFO|Logger|-> wall W2h
2021-11-07 16:38:16.0280|INFO|Logger|<- move E3
2021-11-07 16:38:16.0947|INFO|Logger|-> move E6
2021-11-07 16:38:16.0947|INFO|Logger|<- move D3
2021-11-07 16:38:16.1480|INFO|Logger|-> wall W3h
2021-11-07 16:38:16.1480|INFO|Logger|<- move D2
2021-11-07 16:38:16.1867|INFO|Logger|-> move E7
2021-11-07 16:38:16.1867|INFO|Logger|<- move D1
2021-11-07 16:38:16.1878|INFO|Logger|Killing client process...
2021-11-07 16:38:16.1878|INFO|Logger|Win 
2021-11-07 16:38:16.1878|INFO|Logger|----------------------
2021-11-07 16:38:16.1878|INFO|Logger|Executing run #18
2021-11-07 16:38:16.1878|INFO|Logger|Chosen color for player: White
2021-11-07 16:38:16.4330|INFO|Logger|<- move E8
2021-11-07 16:38:16.5172|INFO|Logger|-> wall U1v
2021-11-07 16:38:16.5172|INFO|Logger|<- move E7
2021-11-07 16:38:16.6016|INFO|Logger|-> wall X1v
2021-11-07 16:38:16.6016|INFO|Logger|<- move E6
2021-11-07 16:38:16.6825|INFO|Logger|-> move E2
2021-11-07 16:38:16.6825|INFO|Logger|<- move E5
2021-11-07 16:38:16.7621|INFO|Logger|-> wall V1v
2021-11-07 16:38:16.7621|INFO|Logger|<- move E4
2021-11-07 16:38:16.8357|INFO|Logger|-> move E3
2021-11-07 16:38:16.8357|INFO|Logger|<- jump E2
2021-11-07 16:38:16.9017|INFO|Logger|-> move E4
2021-11-07 16:38:16.9017|INFO|Logger|<- move E1
2021-11-07 16:38:16.9017|INFO|Logger|Killing client process...
2021-11-07 16:38:16.9071|INFO|Logger|Win 
2021-11-07 16:38:16.9071|INFO|Logger|----------------------
2021-11-07 16:38:16.9071|INFO|Logger|Executing run #19
2021-11-07 16:38:16.9071|INFO|Logger|Chosen color for player: Black
2021-11-07 16:38:17.0033|INFO|Logger|-> move E8
2021-11-07 16:38:17.1475|INFO|Logger|<- move E2
2021-11-07 16:38:17.2340|INFO|Logger|-> move E7
2021-11-07 16:38:17.2346|INFO|Logger|<- move E3
2021-11-07 16:38:17.3200|INFO|Logger|-> move E6
2021-11-07 16:38:17.3200|INFO|Logger|<- move E4
2021-11-07 16:38:17.4086|INFO|Logger|-> move E5
2021-11-07 16:38:17.4086|INFO|Logger|<- jump E6
2021-11-07 16:38:17.4903|INFO|Logger|-> wall W5h
2021-11-07 16:38:17.4903|INFO|Logger|<- move E7
2021-11-07 16:38:17.5526|INFO|Logger|-> move E4
2021-11-07 16:38:17.5526|INFO|Logger|<- move E8
2021-11-07 16:38:17.6048|INFO|Logger|-> move E3
2021-11-07 16:38:17.6048|INFO|Logger|<- move E9
2021-11-07 16:38:17.6048|INFO|Logger|Killing client process...
2021-11-07 16:38:17.6097|INFO|Logger|Win 
2021-11-07 16:38:17.6097|INFO|Logger|----------------------
2021-11-07 16:38:17.6097|INFO|Logger|Executing run #20
2021-11-07 16:38:17.6097|INFO|Logger|Chosen color for player: Black
2021-11-07 16:38:17.7062|INFO|Logger|-> move E8
2021-11-07 16:38:17.8681|INFO|Logger|<- move E2
2021-11-07 16:38:17.9528|INFO|Logger|-> move E7
2021-11-07 16:38:17.9528|INFO|Logger|<- move E3
2021-11-07 16:38:18.0365|INFO|Logger|-> move E6
2021-11-07 16:38:18.0365|INFO|Logger|<- move E4
2021-11-07 16:38:18.1205|INFO|Logger|-> move E5
2021-11-07 16:38:18.1205|INFO|Logger|<- jump E6
2021-11-07 16:38:18.1974|INFO|Logger|-> move E4
